M,K,time,A,B
4096,4096,38255.639650,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
4096,4096,38026.850142,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns
512,512,102.211839,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,97.613797,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,97.236733,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,96.997523,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,97.059309,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,100.718058,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,97.467070,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,99.202104,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,96.788540,./dataset/512_512_70.tns,./dataset/512_512_70.tns
512,512,96.623735,./dataset/512_512_70.tns,./dataset/512_512_70.tns
4096,4096,18311.657594,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,18379.017466,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,18351.518553,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,18348.014530,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,18333.178345,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,18351.891206,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,18387.974805,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,18378.096391,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,18397.087821,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
4096,4096,18356.965580,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns
1024,1024,840.075480,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,841.441402,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,839.990208,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,843.180260,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,843.329050,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,840.734176,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,841.184581,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,841.212554,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,841.668208,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
1024,1024,840.465347,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns
4096,4096,6422.039724,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,6417.681197,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,6424.472322,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,6450.422087,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,6468.435740,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,6403.891724,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,6321.219295,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,6534.705690,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,6323.775861,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,6404.838432,./dataset/4096_4096_10.tns,./dataset/4096_4096_10.tns
4096,4096,90962.695967,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,90108.320457,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,90452.245828,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,90523.955981,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
4096,4096,90888.902909,./dataset/4096_4096_90.tns,./dataset/4096_4096_90.tns
