M,K,time,A,B
1024,1024,1.383622862,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,1.378646125,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,1.376768373,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,1.375722142,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,1.380676159,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,1.376551508,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,1.378011159,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,1.381958293,./dataset/1024_1024_50.tns,./dataset/1024_1024_50.tns
1024,1024,1.298309904,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,1.298360317,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,1.300203446,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,1.297192166,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,1.295631847,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,1.297429666,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,1.303534392,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,1.30267276,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,1.297630547,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
1024,1024,1.305130651,./dataset/1024_1024_30.tns,./dataset/1024_1024_30.tns
512,512,1.135407366,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,1.138445992,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,1.141045647,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,1.135776291,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,1.136069995,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,1.140399397,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,1.138212338,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,1.133961214,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,1.136943143,./dataset/512_512_20.tns,./dataset/512_512_20.tns
512,512,1.135496594,./dataset/512_512_20.tns,./dataset/512_512_20.tns
2048,2048,2.534369531,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,2.526158045,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,2.52217815,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,2.507024424,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,2.516577275,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,2.515616428,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,2.516309191,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,2.514194284,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,2.507124952,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
2048,2048,2.522127658,./dataset/2048_2048_50.tns,./dataset/2048_2048_50.tns
4096,4096,14.661385464,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,14.576563984,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,14.613915833,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,14.59915604,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,14.520498771,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,14.716504151,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,14.47015517,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,14.659510354,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,14.657629303,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
4096,4096,14.721355087,./dataset/4096_4096_50.tns,./dataset/4096_4096_50.tns
512,512,1.155508187,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,1.153652337,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,1.154124684,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,1.154993756,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,1.15464798,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,1.155832604,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,1.156287032,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,1.15269945,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,1.153171762,./dataset/512_512_60.tns,./dataset/512_512_60.tns
512,512,1.151663945,./dataset/512_512_60.tns,./dataset/512_512_60.tns
1024,1024,1.530403212,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,1.525540957,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,1.525264322,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,1.523149899,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,1.52575813,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,1.526473516,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,1.515835185,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,1.517568393,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,1.51948863,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
1024,1024,1.517585563,./dataset/1024_1024_60.tns,./dataset/1024_1024_60.tns
