M,K,time,A,B,dense
4096,4096,34669.40712928772,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns,0
4096,4096,34511.69967651367,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns,0
4096,4096,34640.26188850403,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns,0
4096,4096,34851.14550590515,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns,0
4096,4096,34619.49634552002,./dataset/4096_4096_80.tns,./dataset/4096_4096_80.tns,0
512,512,48.81930351257324,./dataset/512_512_80.tns,./dataset/512_512_80.tns,0
512,512,48.10047149658203,./dataset/512_512_80.tns,./dataset/512_512_80.tns,0
512,512,47.12843894958496,./dataset/512_512_80.tns,./dataset/512_512_80.tns,0
512,512,46.97227478027344,./dataset/512_512_80.tns,./dataset/512_512_80.tns,0
512,512,47.28269577026367,./dataset/512_512_80.tns,./dataset/512_512_80.tns,0
512,512,47.12724685668945,./dataset/512_512_80.tns,./dataset/512_512_80.tns,0
512,512,46.387672424316406,./dataset/512_512_80.tns,./dataset/512_512_80.tns,0
512,512,48.664093017578125,./dataset/512_512_80.tns,./dataset/512_512_80.tns,0
512,512,48.085927963256836,./dataset/512_512_80.tns,./dataset/512_512_80.tns,0
512,512,47.017574310302734,./dataset/512_512_80.tns,./dataset/512_512_80.tns,0
512,512,12.457132339477539,./dataset/512_512_10.tns,./dataset/512_512_10.tns,0
512,512,12.574434280395508,./dataset/512_512_10.tns,./dataset/512_512_10.tns,0
512,512,12.465715408325195,./dataset/512_512_10.tns,./dataset/512_512_10.tns,0
512,512,12.490034103393555,./dataset/512_512_10.tns,./dataset/512_512_10.tns,0
512,512,12.436628341674805,./dataset/512_512_10.tns,./dataset/512_512_10.tns,0
512,512,12.502193450927734,./dataset/512_512_10.tns,./dataset/512_512_10.tns,0
512,512,12.464761734008789,./dataset/512_512_10.tns,./dataset/512_512_10.tns,0
512,512,12.447834014892578,./dataset/512_512_10.tns,./dataset/512_512_10.tns,0
512,512,12.464284896850586,./dataset/512_512_10.tns,./dataset/512_512_10.tns,0
512,512,12.630939483642578,./dataset/512_512_10.tns,./dataset/512_512_10.tns,0
4096,4096,24198.034286499023,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns,0
4096,4096,24320.814609527588,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns,0
4096,4096,24557.22141265869,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns,0
4096,4096,24421.943187713623,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns,0
4096,4096,24172.236919403076,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns,0
4096,4096,25286.980867385864,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns,0
4096,4096,25050.251960754395,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns,0
4096,4096,24770.8740234375,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns,0
4096,4096,24393.015146255493,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns,0
4096,4096,24278.732776641846,./dataset/4096_4096_60.tns,./dataset/4096_4096_60.tns,0
2048,2048,2343.386650085449,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns,0
2048,2048,2350.989818572998,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns,0
2048,2048,2379.4617652893066,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns,0
2048,2048,2576.1477947235107,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns,0
2048,2048,2527.730941772461,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns,0
2048,2048,2537.882089614868,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns,0
2048,2048,2556.812047958374,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns,0
2048,2048,2531.083106994629,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns,0
2048,2048,2535.5489253997803,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns,0
2048,2048,2536.3457202911377,./dataset/2048_2048_70.tns,./dataset/2048_2048_70.tns,0
4096,4096,14021.612644195557,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns,0
4096,4096,13875.321865081787,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns,0
4096,4096,13255.242824554443,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns,0
4096,4096,13292.790651321411,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns,0
4096,4096,13733.718395233154,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns,0
4096,4096,14075.38104057312,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns,0
4096,4096,13889.654159545898,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns,0
4096,4096,14030.349731445312,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns,0
4096,4096,13331.219673156738,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns,0
4096,4096,13390.962600708008,./dataset/4096_4096_40.tns,./dataset/4096_4096_40.tns,0
512,512,42.008399963378906,./dataset/512_512_70.tns,./dataset/512_512_70.tns,0
512,512,42.71197319030762,./dataset/512_512_70.tns,./dataset/512_512_70.tns,0
512,512,42.215824127197266,./dataset/512_512_70.tns,./dataset/512_512_70.tns,0
512,512,44.447898864746094,./dataset/512_512_70.tns,./dataset/512_512_70.tns,0
512,512,44.162750244140625,./dataset/512_512_70.tns,./dataset/512_512_70.tns,0
512,512,42.00267791748047,./dataset/512_512_70.tns,./dataset/512_512_70.tns,0
512,512,42.15574264526367,./dataset/512_512_70.tns,./dataset/512_512_70.tns,0
512,512,42.8004264831543,./dataset/512_512_70.tns,./dataset/512_512_70.tns,0
512,512,42.57965087890625,./dataset/512_512_70.tns,./dataset/512_512_70.tns,0
512,512,42.7858829498291,./dataset/512_512_70.tns,./dataset/512_512_70.tns,0
4096,4096,8052.669286727905,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns,0
4096,4096,8117.84815788269,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns,0
4096,4096,8019.24204826355,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns,0
4096,4096,8896.483898162842,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns,0
4096,4096,8570.135116577148,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns,0
4096,4096,8554.329872131348,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns,0
4096,4096,8605.143308639526,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns,0
4096,4096,8546.86713218689,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns,0
4096,4096,8295.815467834473,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns,0
4096,4096,8047.571659088135,./dataset/4096_4096_30.tns,./dataset/4096_4096_30.tns,0
1024,1024,337.3608589172363,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns,0
1024,1024,338.015079498291,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns,0
1024,1024,342.998743057251,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns,0
1024,1024,337.3446464538574,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns,0
1024,1024,339.6947383880615,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns,0
1024,1024,338.0627632141113,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns,0
1024,1024,337.8303050994873,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns,0
1024,1024,339.02835845947266,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns,0
1024,1024,343.0900573730469,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns,0
1024,1024,339.01214599609375,./dataset/1024_1024_80.tns,./dataset/1024_1024_80.tns,0
